"Conjunto","Alfa","Acesso-Medio"
32,50,1.354
32,52,1.38077
32,54,1.41667
32,56,1.4375
32,58,1.46552
32,60,1.46667
32,62,1.49032
32,64,1.52031
32,66,1.53788
32,68,1.57941
32,70,1.64286
32,72,1.70556
32,74,1.75405
32,76,1.875
32,78,1.94359
32,80,2.04375
32,82,2.1122
32,84,2.24405
32,86,2.38256
32,88,2.57386
32,90,2.83333
32,92,3.20543
32,94,3.82128
32,96,4.48854
32,98,6.13367
33,2,1.05
33,4,1.025
33,6,1.03333
33,8,1.0375
33,10,1.07
33,12,1.10833
33,14,1.10714
33,16,1.1125
33,18,1.12222
33,20,1.15
33,22,1.17273
33,24,1.19583
33,26,1.19231
33,28,1.20357
33,30,1.2
33,32,1.2
33,34,1.2
33,36,1.23611
33,38,1.28158
33,40,1.31
33,42,1.32381
33,44,1.34318
33,46,1.35
33,48,1.37083
33,50,1.388
33,52,1.40577
33,54,1.43519
33,56,1.44464
33,58,1.51379
33,60,1.55
33,62,1.60645
33,64,1.63125
33,66,1.71364
33,68,1.74706
33,70,1.79571
33,72,1.875
33,74,1.95
33,76,2.04868
33,78,2.12692
33,80,2.1875
33,82,2.28659
33,84,2.42976
33,86,2.57907
33,88,2.72045
33,90,2.95111
33,92,3.18478
33,94,3.87234
33,96,4.77292
33,98,5.56531
34,2,1.05
34,4,1.1
34,6,1.06667
34,8,1.0625
34,10,1.05
34,12,1.05833
34,14,1.06429
34,16,1.0625
34,18,1.07778
34,20,1.11
34,22,1.14091
34,24,1.17083
34,26,1.16923
34,28,1.17143
34,30,1.19
34,32,1.2375
34,34,1.25294
34,36,1.26389
34,38,1.27105
34,40,1.28
34,42,1.29524
34,44,1.30909
34,46,1.31957
34,48,1.35625
34,50,1.362
34,52,1.37308
34,54,1.39444
34,56,1.4125
34,58,1.44483
34,60,1.5
34,62,1.55323
34,64,1.59219
34,66,1.62121
34,68,1.625
34,70,1.66143
34,72,1.71667
34,74,1.79189
34,76,1.82895
34,78,1.95128
34,80,2.01375
34,82,2.13049
34,84,2.20833
34,86,2.30814
34,88,2.43182
34,90,2.66222
34,92,2.89891
34,94,3.23936
34,96,3.82292
34,98,4.48163
35,2,1.05
35,4,1.05
35,6,1.06667
35,8,1.0625
35,10,1.06
35,12,1.10833
35,14,1.10714
35,16,1.1125
35,18,1.11667
35,20,1.13
35,22,1.12727
35,24,1.12917
35,26,1.15
35,28,1.16429
35,30,1.18333
35,32,1.19687
35,34,1.21176
35,36,1.225
35,38,1.25
35,40,1.27
35,42,1.29286
35,44,1.30227
35,46,1.31957
35,48,1.33542
35,50,1.342
35,52,1.34615
35,54,1.37222
35,56,1.43214
35,58,1.47069
35,60,1.52167
35,62,1.5871
35,64,1.62656
35,66,1.68939
35,68,1.75147
35,70,1.83714
35,72,1.90556
35,74,1.94865
35,76,1.98026
35,78,2.02692
35,80,2.11
35,82,2.20366
35,84,2.34167
35,86,2.46744
35,88,2.57159
35,90,2.80444
35,92,3.0913
35,94,3.35426
35,96,3.76875
35,98,5.07653
36,2,1
36,4,1
36,6,1.03333
36,8,1.0375
36,10,1.06
36,12,1.06667
36,14,1.06429
36,16,1.1
36,18,1.13889
36,20,1.175
36,22,1.17727
36,24,1.17917
36,26,1.18077
36,28,1.20714
36,30,1.21667
36,32,1.22812
36,34,1.25294
36,36,1.26389
36,38,1.27105
36,40,1.285
36,42,1.29762
36,44,1.31136
36,46,1.32609
36,48,1.35
36,50,1.366
36,52,1.42115
36,54,1.48704
36,56,1.51071
36,58,1.52241
36,60,1.56167
36,62,1.58387
36,64,1.60156
36,66,1.65909
36,68,1.72206
36,70,1.79714
36,72,1.88194
36,74,1.93649
36,76,1.98289
36,78,2.05128
36,80,2.1125
36,82,2.23293
36,84,2.28929
36,86,2.4093
36,88,2.6
36,90,2.87
36,92,3.12717
36,94,3.3883
36,96,3.84583
36,98,4.69592
37,2,1.05
37,4,1.025
37,6,1.01667
37,8,1.0375
37,10,1.04
37,12,1.05833
37,14,1.05714
37,16,1.05625
37,18,1.07778
37,20,1.105
37,22,1.12727
37,24,1.175
37,26,1.19615
37,28,1.20714
37,30,1.22
37,32,1.24688
37,34,1.26765
37,36,1.27222
37,38,1.29211
37,40,1.3
37,42,1.30714
37,44,1.35227
37,46,1.38913
37,48,1.39375
37,50,1.414
37,52,1.44038
37,54,1.43704
37,56,1.46786
37,58,1.48966
37,60,1.51333
37,62,1.55161
37,64,1.56719
37,66,1.58939
37,68,1.63235
37,70,1.67286
37,72,1.73472
37,74,1.8027
37,76,1.88421
37,78,1.99359
37,80,2.05125
37,82,2.11951
37,84,2.21548
37,86,2.35233
37,88,2.49773
37,90,2.66778
37,92,2.81848
37,94,3.07447
37,96,3.51146
37,98,4.7398
38,2,1
38,4,1
38,6,1
38,8,1.0125
38,10,1.02
38,12,1.05833
38,14,1.07143
38,16,1.06875
38,18,1.1
38,20,1.13
38,22,1.14545
38,24,1.15417
38,26,1.18462
38,28,1.18929
38,30,1.19
38,32,1.225
38,34,1.22647
38,36,1.25
38,38,1.27105
38,40,1.2875
38,42,1.3
38,44,1.30455
38,46,1.33261
38,48,1.35208
38,50,1.376
38,52,1.39808
38,54,1.42037
38,56,1.45179
38,58,1.48621
38,60,1.5
38,62,1.51452
38,64,1.53281
38,66,1.54848
38,68,1.60588
38,70,1.65857
38,72,1.75139
38,74,1.77432
38,76,1.84211
38,78,1.92564
38,80,1.9825
38,82,2.03537
38,84,2.16905
38,86,2.27442
38,88,2.37955
38,90,2.47889
38,92,2.6587
38,94,2.91915
38,96,3.50938
38,98,4.17755
39,2,1
39,4,1
39,6,1.01667
39,8,1.0125
39,10,1.02
39,12,1.025
39,14,1.03571
39,16,1.0375
39,18,1.03333
39,20,1.06
39,22,1.06364
39,24,1.08333
39,26,1.08846
39,28,1.10357
39,30,1.12
39,32,1.15
39,34,1.15588
39,36,1.16667
39,38,1.17632
39,40,1.2075
39,42,1.23095
39,44,1.25
39,46,1.29348
39,48,1.32292
39,50,1.35
39,52,1.38269
39,54,1.41296
39,56,1.44286
39,58,1.47931
39,60,1.51167
39,62,1.54194
39,64,1.58125
39,66,1.59697
39,68,1.63235
39,70,1.69143
39,72,1.77083
39,74,1.82703
39,76,1.89737
39,78,1.95641
39,80,2.07375
39,82,2.20488
39,84,2.31786
39,86,2.40465
39,88,2.68409
39,90,3.15333
39,92,3.58696
39,94,4.31809
39,96,4.80937
39,98,6.0551
40,2,1
40,4,1
40,6,1
40,8,1.025
40,10,1.05
40,12,1.075
40,14,1.1
40,16,1.1
40,18,1.09444
40,20,1.1
40,22,1.14545
40,24,1.15417
40,26,1.18462
40,28,1.19643
40,30,1.21667
40,32,1.22812
40,34,1.22647
40,36,1.23611
40,38,1.26316
40,40,1.3075
40,42,1.3381
40,44,1.35455
40,46,1.37174
40,48,1.38542
40,50,1.392
40,52,1.41154
40,54,1.44444
40,56,1.475
40,58,1.51207
40,60,1.545
40,62,1.5871
40,64,1.61094
40,66,1.63182
40,68,1.65735
40,70,1.68857
40,72,1.72917
40,74,1.78919
40,76,1.82632
40,78,1.89744
40,80,1.98
40,82,2.1
40,84,2.27857
40,86,2.42907
40,88,2.54886
40,90,2.72556
40,92,2.9587
40,94,3.57766
40,96,4.36354
40,98,6.12143
41,2,1
41,4,1
41,6,1.01667
41,8,1.0125
41,10,1.02
41,12,1.03333
41,14,1.04286
41,16,1.05
41,18,1.06111
41,20,1.085
41,22,1.11818
41,24,1.1125
41,26,1.10769
41,28,1.13214
41,30,1.15333
41,32,1.16562
41,34,1.16765
41,36,1.18611
41,38,1.21579
41,40,1.2325
41,42,1.23333
41,44,1.25909
41,46,1.27826
41,48,1.2875
41,50,1.318
41,52,1.37308
41,54,1.4
41,56,1.42321
41,58,1.46897
41,60,1.54
41,62,1.57742
41,64,1.59375
41,66,1.66515
41,68,1.71618
41,70,1.75857
41,72,1.85
41,74,1.90405
41,76,1.93553
41,78,2.04231
41,80,2.095
41,82,2.23659
41,84,2.30833
41,86,2.38953
41,88,2.58409
41,90,2.73
41,92,2.87935
41,94,3.23936
41,96,4.29167
41,98,5.47347
42,2,1
42,4,1
42,6,1
42,8,1.025
42,10,1.03
42,12,1.04167
42,14,1.06429
42,16,1.075
42,18,1.07222
42,20,1.09
42,22,1.08182
42,24,1.11667
42,26,1.13077
42,28,1.14643
42,30,1.14667
42,32,1.1625
42,34,1.18235
42,36,1.21111
42,38,1.23158
42,40,1.265
42,42,1.30238
42,44,1.31136
42,46,1.31957
42,48,1.33542
42,50,1.354
42,52,1.35577
42,54,1.38333
42,56,1.40536
42,58,1.42241
42,60,1.46
42,62,1.5
42,64,1.54062
42,66,1.5803
42,68,1.625
42,70,1.7
42,72,1.73056
42,74,1.81216
42,76,1.84079
42,78,1.90128
42,80,1.97125
42,82,2.05854
42,84,2.14524
42,86,2.25814
42,88,2.39318
42,90,2.52444
42,92,2.69348
42,94,2.95
42,96,3.33125
42,98,3.92551
43,2,1
43,4,1
43,6,1
43,8,1.0125
43,10,1.06
43,12,1.05833
43,14,1.06429
43,16,1.0625
43,18,1.06111
43,20,1.085
43,22,1.08182
43,24,1.08333
43,26,1.11923
43,28,1.13929
43,30,1.14
43,32,1.14688
43,34,1.14118
43,36,1.14444
43,38,1.16579
43,40,1.2
43,42,1.23333
43,44,1.25682
43,46,1.27826
43,48,1.3
43,50,1.32
43,52,1.34423
43,54,1.36111
43,56,1.39821
43,58,1.41552
43,60,1.44
43,62,1.47258
43,64,1.48281
43,66,1.52121
43,68,1.56912
43,70,1.61286
43,72,1.65417
43,74,1.73108
43,76,1.79737
43,78,1.87692
43,80,1.95875
43,82,2.12073
43,84,2.28095
43,86,2.38372
43,88,2.54659
43,90,2.73667
43,92,3.07283
43,94,3.70851
43,96,4.55521
43,98,6.16429
44,2,1
44,4,1
44,6,1
44,8,1
44,10,1.01
44,12,1.03333
44,14,1.04286
44,16,1.04375
44,18,1.06111
44,20,1.09
44,22,1.09545
44,24,1.1
44,26,1.11923
44,28,1.125
44,30,1.13667
44,32,1.15313
44,34,1.17059
44,36,1.2
44,38,1.22632
44,40,1.24
44,42,1.25
44,44,1.28864
44,46,1.3087
44,48,1.3125
44,50,1.33
44,52,1.35577
44,54,1.39444
44,56,1.425
44,58,1.4569
44,60,1.48
44,62,1.51129
44,64,1.575
44,66,1.59697
44,68,1.65147
44,70,1.72571
44,72,1.775
44,74,1.82297
44,76,1.90132
44,78,1.98205
44,80,2.03625
44,82,2.09512
44,84,2.19643
44,86,2.22907
44,88,2.37955
44,90,2.53
44,92,2.76304
44,94,3.10745
44,96,3.60417
44,98,4.56531
45,2,1
45,4,1.025
45,6,1.01667
45,8,1.025
45,10,1.03
45,12,1.05833
45,14,1.06429
45,16,1.075
45,18,1.07778
45,20,1.085
45,22,1.08636
45,24,1.10833
45,26,1.12308
45,28,1.13571
45,30,1.16667
45,32,1.18438
45,34,1.18529
45,36,1.20278
45,38,1.23684
45,40,1.2425
45,42,1.27619
45,44,1.30909
45,46,1.31957
45,48,1.34792
45,50,1.378
45,52,1.40577
45,54,1.42593
45,56,1.45714
45,58,1.50345
45,60,1.545
45,62,1.57742
45,64,1.63125
45,66,1.65
45,68,1.68382
45,70,1.73
45,72,1.82639
45,74,1.86216
45,76,1.91974
45,78,1.99744
45,80,2.09
45,82,2.22927
45,84,2.32738
45,86,2.46163
45,88,2.57955
45,90,2.70222
45,92,2.84565
45,94,3.10213
45,96,3.46979
45,98,4.33163
46,2,1
46,4,1.025
46,6,1.01667
46,8,1.0375
46,10,1.03
46,12,1.025
46,14,1.04286
46,16,1.0625
46,18,1.05556
46,20,1.065
46,22,1.08182
46,24,1.12083
46,26,1.12308
46,28,1.15
46,30,1.16333
46,32,1.17188
46,34,1.18235
46,36,1.19167
46,38,1.21842
46,40,1.245
46,42,1.24524
46,44,1.25909
46,46,1.27609
46,48,1.29583
46,50,1.316
46,52,1.32692
46,54,1.34259
46,56,1.39821
46,58,1.42586
46,60,1.45833
46,62,1.49194
46,64,1.525
46,66,1.58182
46,68,1.65735
46,70,1.73286
46,72,1.77361
46,74,1.82432
46,76,1.85789
46,78,1.89872
46,80,1.9575
46,82,2.05976
46,84,2.13929
46,86,2.28256
46,88,2.41023
46,90,2.58889
46,92,2.67826
46,94,3.00957
46,96,3.33229
46,98,4.19796
47,2,1
47,4,1.025
47,6,1.03333
47,8,1.0375
47,10,1.05
47,12,1.05833
47,14,1.07857
47,16,1.0875
47,18,1.1
47,20,1.1
47,22,1.10455
47,24,1.10417
47,26,1.12692
47,28,1.14286
47,30,1.16
47,32,1.19687
47,34,1.20588
47,36,1.21944
47,38,1.25789
47,40,1.2825
47,42,1.3
47,44,1.3
47,46,1.32391
47,48,1.35
47,50,1.382
47,52,1.40385
47,54,1.43519
47,56,1.47857
47,58,1.50345
47,60,1.52667
47,62,1.53548
47,64,1.56719
47,66,1.61515
47,68,1.65441
47,70,1.69429
47,72,1.73056
47,74,1.78243
47,76,1.89342
47,78,1.93205
47,80,2.025
47,82,2.10854
47,84,2.19405
47,86,2.31279
47,88,2.42159
47,90,2.71667
47,92,3.06304
47,94,3.50745
47,96,4.49792
47,98,5.70102
48,2,1
48,4,1.025
48,6,1.03333
48,8,1.025
48,10,1.04
48,12,1.075
48,14,1.07857
48,16,1.10625
48,18,1.14444
48,20,1.14
48,22,1.15
48,24,1.15417
48,26,1.15385
48,28,1.16786
48,30,1.18667
48,32,1.19375
48,34,1.22647
48,36,1.25833
48,38,1.28158
48,40,1.2925
48,42,1.32143
48,44,1.33864
48,46,1.38261
48,48,1.40833
48,50,1.444
48,52,1.46154
48,54,1.50185
48,56,1.51964
48,58,1.56207
48,60,1.585
48,62,1.61452
48,64,1.675
48,66,1.71364
48,68,1.76765
48,70,1.83429
48,72,1.90694
48,74,1.98784
48,76,2.08158
48,78,2.15
48,80,2.21
48,82,2.33415
48,84,2.48333
48,86,2.64884
48,88,2.825
48,90,3.07
48,92,3.38804
48,94,3.86915
48,96,4.50938
48,98,5.65408
49,2,1
49,4,1
49,6,1.01667
49,8,1.0375
49,10,1.04
49,12,1.05833
49,14,1.07143
49,16,1.075
49,18,1.08889
49,20,1.12
49,22,1.11818
49,24,1.11667
49,26,1.12308
49,28,1.15
49,30,1.15667
49,32,1.15625
49,34,1.17059
49,36,1.2
49,38,1.21842
49,40,1.22
49,42,1.26905
49,44,1.29773
49,46,1.30217
49,48,1.33958
49,50,1.358
49,52,1.37885
49,54,1.40741
49,56,1.4375
49,58,1.48793
49,60,1.51167
49,62,1.54032
49,64,1.57812
49,66,1.59848
49,68,1.65294
49,70,1.68429
49,72,1.71944
49,74,1.80676
49,76,1.92237
49,78,2.04359
49,80,2.10625
49,82,2.12683
49,84,2.225
49,86,2.36279
49,88,2.55909
49,90,2.67778
49,92,2.98913
49,94,3.25213
49,96,3.60729
49,98,5.4602
50,2,1
50,4,1.025
50,6,1.03333
50,8,1.025
50,10,1.04
50,12,1.05833
50,14,1.05714
50,16,1.075
50,18,1.09444
50,20,1.09
50,22,1.11364
50,24,1.12083
50,26,1.13846
50,28,1.15714
50,30,1.17
50,32,1.175
50,34,1.2
50,36,1.22222
50,38,1.23421
50,40,1.2425
50,42,1.24524
50,44,1.25455
50,46,1.27391
50,48,1.3125
50,50,1.338
50,52,1.35192
50,54,1.37222
50,56,1.40714
50,58,1.42931
50,60,1.44333
50,62,1.47258
50,64,1.52188
50,66,1.57576
50,68,1.62647
50,70,1.67286
50,72,1.74444
50,74,1.79054
50,76,1.80921
50,78,1.85513
50,80,1.93125
50,82,2.00976
50,84,2.14405
50,86,2.26628
50,88,2.55795
50,90,2.71444
50,92,2.95217
50,94,3.4234
50,96,4.14375
50,98,5.41327
51,2,1
51,4,1.025
51,6,1.03333
51,8,1.0375
51,10,1.03
51,12,1.025
51,14,1.06429
51,16,1.06875
51,18,1.07222
51,20,1.08
51,22,1.08182
51,24,1.10417
51,26,1.11923
51,28,1.12857
51,30,1.14333
51,32,1.1625
51,34,1.17059
51,36,1.18611
51,38,1.21316
51,40,1.2475
51,42,1.27143
51,44,1.29773
51,46,1.30217
51,48,1.33958
51,50,1.37
51,52,1.39615
51,54,1.43704
51,56,1.46786
51,58,1.49483
51,60,1.52667
51,62,1.55
51,64,1.59219
51,66,1.6303
51,68,1.66324
51,70,1.69
51,72,1.72222
51,74,1.80405
51,76,1.91184
51,78,1.9859
51,80,2.12375
51,82,2.19634
51,84,2.30357
51,86,2.38953
51,88,2.48523
51,90,2.68778
51,92,2.85
51,94,3.13936
51,96,3.45729
51,98,4.44592
52,2,1
52,4,1
52,6,1
52,8,1.0125
52,10,1.02
52,12,1.025
52,14,1.02857
52,16,1.05625
52,18,1.1
52,20,1.1
52,22,1.12727
52,24,1.1375
52,26,1.14615
52,28,1.15714
52,30,1.17
52,32,1.2
52,34,1.22059
52,36,1.23611
52,38,1.25263
52,40,1.26
52,42,1.27143
52,44,1.28636
52,46,1.31522
52,48,1.35
52,50,1.356
52,52,1.39808
52,54,1.41296
52,56,1.43036
52,58,1.47414
52,60,1.49833
52,62,1.5371
52,64,1.56094
52,66,1.63939
52,68,1.68676
52,70,1.76714
52,72,1.82639
52,74,1.83919
52,76,1.96447
52,78,2.09744
52,80,2.135
52,82,2.33293
52,84,2.49405
52,86,2.60814
52,88,2.81136
52,90,3.08556
52,92,3.6163
52,94,4.45957
52,96,5.26771
52,98,7.06429
53,2,1
53,4,1.025
53,6,1.01667
53,8,1.0125
53,10,1.07
53,12,1.06667
53,14,1.07143
53,16,1.0875
53,18,1.10556
53,20,1.13
53,22,1.18182
53,24,1.175
53,26,1.19231
53,28,1.18214
53,30,1.18667
53,32,1.20312
53,34,1.22941
53,36,1.25833
53,38,1.26316
53,40,1.265
53,42,1.27143
53,44,1.29091
53,46,1.33261
53,48,1.33958
53,50,1.35
53,52,1.38077
53,54,1.43704
53,56,1.4625
53,58,1.50345
53,60,1.50167
53,62,1.53871
53,64,1.56562
53,66,1.61818
53,68,1.65147
53,70,1.69
53,72,1.74861
53,74,1.84865
53,76,1.91579
53,78,1.99872
53,80,2.03125
53,82,2.14024
53,84,2.23452
53,86,2.47326
53,88,2.6625
53,90,2.96444
53,92,3.29674
53,94,3.77553
53,96,4.30833
53,98,6.22857
54,2,1
54,4,1
54,6,1
54,8,1.025
54,10,1.02
54,12,1.03333
54,14,1.02857
54,16,1.05
54,18,1.06111
54,20,1.075
54,22,1.08636
54,24,1.1
54,26,1.11154
54,28,1.11786
54,30,1.14
54,32,1.15625
54,34,1.18529
54,36,1.20556
54,38,1.26316
54,40,1.31
54,42,1.32857
54,44,1.33409
54,46,1.35
54,48,1.36042
54,50,1.41
54,52,1.40962
54,54,1.42778
54,56,1.44821
54,58,1.48103
54,60,1.51833
54,62,1.55806
54,64,1.59531
54,66,1.61667
54,68,1.65294
54,70,1.70857
54,72,1.775
54,74,1.82703
54,76,1.87368
54,78,1.92821
54,80,1.96875
54,82,2.09268
54,84,2.16786
54,86,2.28488
54,88,2.33409
54,90,2.59111
54,92,2.85109
54,94,3.20638
54,96,3.58021
54,98,4.5398
55,2,1
55,4,1.025
55,6,1.01667
55,8,1.0625
55,10,1.05
55,12,1.05833
55,14,1.07143
55,16,1.0875
55,18,1.09444
55,20,1.115
55,22,1.13182
55,24,1.14583
55,26,1.16154
55,28,1.18929
55,30,1.21333
55,32,1.21563
55,34,1.22059
55,36,1.275
55,38,1.28158
55,40,1.285
55,42,1.29048
55,44,1.33409
55,46,1.34565
55,48,1.37083
55,50,1.384
55,52,1.45577
55,54,1.45741
55,56,1.4875
55,58,1.51552
55,60,1.53333
55,62,1.55968
55,64,1.5875
55,66,1.62727
55,68,1.70441
55,70,1.72
55,72,1.7625
55,74,1.81216
55,76,1.86316
55,78,1.98974
55,80,2.0475
55,82,2.11341
55,84,2.20833
55,86,2.29884
55,88,2.39318
55,90,2.59778
55,92,2.79022
55,94,2.92872
55,96,3.37396
55,98,3.98367
56,2,1
56,4,1.025
56,6,1.01667
56,8,1.0125
56,10,1.04
56,12,1.05
56,14,1.05
56,16,1.05625
56,18,1.06111
56,20,1.06
56,22,1.06364
56,24,1.10417
56,26,1.12308
56,28,1.14286
56,30,1.14667
56,32,1.17813
56,34,1.19706
56,36,1.22778
56,38,1.24737
56,40,1.245
56,42,1.27143
56,44,1.29091
56,46,1.30217
56,48,1.35417
56,50,1.37
56,52,1.38846
56,54,1.42037
56,56,1.43571
56,58,1.47759
56,60,1.50667
56,62,1.57419
56,64,1.59219
56,66,1.65606
56,68,1.68088
56,70,1.74286
56,72,1.79722
56,74,1.89459
56,76,1.93947
56,78,2.04615
56,80,2.1575
56,82,2.25732
56,84,2.3119
56,86,2.48023
56,88,2.65341
56,90,2.78556
56,92,2.96522
56,94,3.21489
56,96,3.75521
56,98,4.59694
57,2,1
57,4,1
57,6,1.03333
57,8,1.0375
57,10,1.07
57,12,1.06667
57,14,1.07143
57,16,1.075
57,18,1.08333
57,20,1.095
57,22,1.12273
57,24,1.125
57,26,1.11923
57,28,1.13929
57,30,1.15
57,32,1.16875
57,34,1.17353
57,36,1.20556
57,38,1.22632
57,40,1.2725
57,42,1.29524
57,44,1.30227
57,46,1.33261
57,48,1.34375
57,50,1.356
57,52,1.38077
57,54,1.40741
57,56,1.43036
57,58,1.4431
57,60,1.50167
57,62,1.50968
57,64,1.55313
57,66,1.56515
57,68,1.62353
57,70,1.70286
57,72,1.76806
57,74,1.81486
57,76,1.86316
57,78,1.87564
57,80,1.975
57,82,2.01585
57,84,2.09048
57,86,2.24884
57,88,2.37045
57,90,2.59111
57,92,2.79565
57,94,3.2
57,96,3.65104
57,98,4.55918
58,2,1
58,4,1
58,6,1.01667
58,8,1.025
58,10,1.04
58,12,1.05833
58,14,1.06429
58,16,1.1
58,18,1.13889
58,20,1.15
58,22,1.14545
58,24,1.15417
58,26,1.19231
58,28,1.21429
58,30,1.22667
58,32,1.2375
58,34,1.26471
58,36,1.27778
58,38,1.27105
58,40,1.29
58,42,1.29762
58,44,1.31818
58,46,1.34565
58,48,1.3625
58,50,1.368
58,52,1.38846
58,54,1.42778
58,56,1.44107
58,58,1.46897
58,60,1.51333
58,62,1.54677
58,64,1.57969
58,66,1.61061
58,68,1.65147
58,70,1.70714
58,72,1.75139
58,74,1.80135
58,76,1.89474
58,78,1.95385
58,80,2.0675
58,82,2.13902
58,84,2.24881
58,86,2.37093
58,88,2.48182
58,90,2.72667
58,92,2.95652
58,94,3.32021
58,96,3.75104
58,98,4.60816
59,2,1
59,4,1
59,6,1
59,8,1.025
59,10,1.05
59,12,1.05
59,14,1.05714
59,16,1.05625
59,18,1.07778
59,20,1.095
59,22,1.09545
59,24,1.1125
59,26,1.11538
59,28,1.12143
59,30,1.13333
59,32,1.15
59,34,1.16176
59,36,1.16944
59,38,1.21579
59,40,1.2575
59,42,1.26667
59,44,1.26591
59,46,1.28043
59,48,1.28542
59,50,1.332
59,52,1.35385
59,54,1.37222
59,56,1.40357
59,58,1.43103
59,60,1.44333
59,62,1.48065
59,64,1.57187
59,66,1.60152
59,68,1.64706
59,70,1.68571
59,72,1.74028
59,74,1.77027
59,76,1.82895
59,78,1.91026
59,80,1.95375
59,82,2.00976
59,84,2.13452
59,86,2.24884
59,88,2.34545
59,90,2.62444
59,92,2.89783
59,94,3.17979
59,96,3.65313
59,98,4.91735
60,2,1
60,4,1
60,6,1
60,8,1.0375
60,10,1.04
60,12,1.05833
60,14,1.07143
60,16,1.075
60,18,1.1
60,20,1.1
60,22,1.12273
60,24,1.125
60,26,1.15
60,28,1.15714
60,30,1.18
60,32,1.21563
60,34,1.23529
60,36,1.24167
60,38,1.25
60,40,1.275
60,42,1.27619
60,44,1.29545
60,46,1.31087
60,48,1.34583
60,50,1.37
60,52,1.40962
60,54,1.42407
60,56,1.45357
60,58,1.49483
60,60,1.51667
60,62,1.55323
60,64,1.59219
60,66,1.66515
60,68,1.72647
60,70,1.75857
60,72,1.8
60,74,1.87297
60,76,1.91974
60,78,1.95385
60,80,2.1025
60,82,2.2378
60,84,2.49286
60,86,2.60349
60,88,2.77273
60,90,2.98111
60,92,3.32717
60,94,3.65638
60,96,4.32292
60,98,4.96837
61,2,1
61,4,1
61,6,1.03333
61,8,1.05
61,10,1.06
61,12,1.06667
61,14,1.05714
61,16,1.06875
61,18,1.08333
61,20,1.115
61,22,1.13636
61,24,1.13333
61,26,1.13462
61,28,1.175
61,30,1.18667
61,32,1.2
61,34,1.22647
61,36,1.26111
61,38,1.27368
61,40,1.2875
61,42,1.32381
61,44,1.34773
61,46,1.37826
61,48,1.4
61,50,1.428
61,52,1.45192
61,54,1.46481
61,56,1.48571
61,58,1.50172
61,60,1.535
61,62,1.56935
61,64,1.60156
61,66,1.61667
61,68,1.66471
61,70,1.70857
61,72,1.79444
61,74,1.83108
61,76,1.86447
61,78,1.96923
61,80,2.0475
61,82,2.09634
61,84,2.21905
61,86,2.43837
61,88,2.525
61,90,2.77111
61,92,2.91522
61,94,3.39043
61,96,3.97396
61,98,4.76735
62,2,1
62,4,1
62,6,1
62,8,1.0375
62,10,1.04
62,12,1.05
62,14,1.05714
62,16,1.08125
62,18,1.08889
62,20,1.115
62,22,1.11364
62,24,1.1125
62,26,1.11923
62,28,1.13571
62,30,1.15
62,32,1.15
62,34,1.15588
62,36,1.175
62,38,1.17632
62,40,1.1875
62,42,1.20714
62,44,1.22727
62,46,1.25
62,48,1.27917
62,50,1.294
62,52,1.33077
62,54,1.34444
62,56,1.375
62,58,1.41552
62,60,1.49333
62,62,1.50806
62,64,1.55625
62,66,1.61212
62,68,1.67353
62,70,1.73571
62,72,1.8
62,74,1.85946
62,76,1.94474
62,78,2.03077
62,80,2.10625
62,82,2.32927
62,84,2.38929
62,86,2.57791
62,88,2.70682
62,90,2.91667
62,92,3.5
62,94,3.94574
62,96,4.62708
62,98,5.55408
63,2,1
63,4,1
63,6,1.01667
63,8,1.025
63,10,1.04
63,12,1.05
63,14,1.10714
63,16,1.14375
63,18,1.13889
63,20,1.155
63,22,1.18182
63,24,1.17917
63,26,1.18077
63,28,1.19643
63,30,1.22
63,32,1.2375
63,34,1.25294
63,36,1.25833
63,38,1.28158
63,40,1.2875
63,42,1.32857
63,44,1.35909
63,46,1.37174
63,48,1.39583
63,50,1.422
63,52,1.43846
63,54,1.46481
63,56,1.50179
63,58,1.53448
63,60,1.56833
63,62,1.60645
63,64,1.67188
63,66,1.68939
63,68,1.74412
63,70,1.78429
63,72,1.825
63,74,1.99054
63,76,2.04868
63,78,2.10385
63,80,2.19625
63,82,2.26829
63,84,2.33333
63,86,2.39767
63,88,2.53068
63,90,2.70667
63,92,2.85978
63,94,3.17766
63,96,3.66771
63,98,4.14082
64,2,1
64,4,1
64,6,1
64,8,1
64,10,1.01
64,12,1.01667
64,14,1.02857
64,16,1.05
64,18,1.05556
64,20,1.08
64,22,1.09091
64,24,1.09583
64,26,1.1
64,28,1.125
64,30,1.14
64,32,1.15313
64,34,1.15882
64,36,1.18333
64,38,1.20526
64,40,1.2275
64,42,1.24762
64,44,1.28182
64,46,1.28478
64,48,1.31667
64,50,1.324
64,52,1.34615
64,54,1.37037
64,56,1.40536
64,58,1.42241
64,60,1.44167
64,62,1.47581
64,64,1.50469
64,66,1.54091
64,68,1.56324
64,70,1.59714
64,72,1.62361
64,74,1.67838
64,76,1.75658
64,78,1.84744
64,80,1.9075
64,82,2.00366
64,84,2.11071
64,86,2.20465
64,88,2.3375
64,90,2.54444
64,92,2.69783
64,94,2.94255
64,96,3.34792
64,98,4.11939
65,2,1
65,4,1
65,6,1.01667
65,8,1.0125
65,10,1.02
65,12,1.04167
65,14,1.05
65,16,1.075
65,18,1.1
65,20,1.125
65,22,1.12273
65,24,1.1375
65,26,1.16538
