"Conjunto","Alfa","Acesso-Medio"
31,90,4.10814
31,92,4.93457
31,94,6.54536
31,96,8.10763
31,98,12.7134
32,2,1
32,4,1
32,6,1.01695
32,8,1.02532
32,10,1.06061
32,12,1.08403
32,14,1.09353
32,16,1.10063
32,18,1.11732
32,20,1.1206
32,22,1.15982
32,24,1.16318
32,26,1.19691
32,28,1.2043
32,30,1.20736
32,32,1.2163
32,34,1.23669
32,36,1.27654
32,38,1.31481
32,40,1.34925
32,42,1.40909
32,44,1.40868
32,46,1.42358
32,48,1.45607
32,50,1.47791
32,52,1.51737
32,54,1.5539
32,56,1.69355
32,58,1.87716
32,60,1.94649
32,62,2.12136
32,64,2.18495
32,66,2.27812
32,68,2.42984
32,70,2.43185
32,72,2.47978
32,74,2.50746
32,76,2.70277
32,78,2.81982
32,80,3.07905
32,82,3.44553
32,84,3.96894
32,86,4.36289
32,88,5.63398
32,90,6.62096
32,92,7.8855
32,94,9.8698
32,96,12.1254
32,98,16.1934
33,2,1
33,4,1
33,6,1
33,8,1
33,10,1.0202
33,12,1.03361
33,14,1.05036
33,16,1.06289
33,18,1.08939
33,20,1.11055
33,22,1.13699
33,24,1.159
33,26,1.16602
33,28,1.2043
33,30,1.21739
33,32,1.24765
33,34,1.26331
33,36,1.26816
33,38,1.28836
33,40,1.30905
33,42,1.32297
33,44,1.33105
33,46,1.37336
33,48,1.40377
33,50,1.43574
33,52,1.45946
33,54,1.50186
33,56,1.53047
33,58,1.609
33,60,1.67057
33,62,1.73786
33,64,1.76332
33,66,1.81003
33,68,1.86411
33,70,1.95409
33,72,2.06974
33,74,2.25237
33,76,2.44782
33,78,2.70914
33,80,2.98996
33,82,3.22521
33,84,3.63919
33,86,3.94516
33,88,4.62942
33,90,5.40691
33,92,7.7928
33,94,10.0672
33,96,12.4054
33,98,13.9621
34,2,1
34,4,1
34,6,1
34,8,1
34,10,1.0101
34,12,1.0084
34,14,1.02878
34,16,1.03774
34,18,1.05587
34,20,1.0804
34,22,1.09132
34,24,1.09623
34,26,1.139
34,28,1.15771
34,30,1.19398
34,32,1.23197
34,34,1.27515
34,36,1.2905
34,38,1.3254
34,40,1.35427
34,42,1.39234
34,44,1.41553
34,46,1.46725
34,48,1.4749
34,50,1.49598
34,52,1.54826
34,54,1.59108
34,56,1.64158
34,58,1.7128
34,60,1.79599
34,62,1.92557
34,64,1.97962
34,66,2.04559
34,68,2.24963
34,70,2.41033
34,72,2.52022
34,74,2.56038
34,76,2.7926
34,78,3.01673
34,80,3.20452
34,82,3.33905
34,84,3.77539
34,86,4.11085
34,88,4.92816
34,90,5.23746
34,92,6.11778
34,94,7.2572
34,96,8.48694
34,98,9.96929
35,2,1
35,4,1
35,6,1.01695
35,8,1.05063
35,10,1.06061
35,12,1.05882
35,14,1.07194
35,16,1.09434
35,18,1.11173
35,20,1.1206
35,22,1.12785
35,24,1.14226
35,26,1.16988
35,28,1.20072
35,30,1.22408
35,32,1.27273
35,34,1.28698
35,36,1.31564
35,38,1.3545
35,40,1.36683
35,42,1.39713
35,44,1.42694
35,46,1.46725
35,48,1.46444
35,50,1.49398
35,52,1.54054
35,54,1.5855
35,56,1.61111
35,58,1.68339
35,60,1.72241
35,62,1.77346
35,64,1.86207
35,66,1.91185
35,68,1.99261
35,70,2.04161
35,72,2.22036
35,74,2.32022
35,76,2.4465
35,78,2.61261
35,80,2.71393
35,82,2.96083
35,84,3.04421
35,86,3.35356
35,88,3.748
35,90,4.0301
35,92,4.85278
35,94,5.9445
35,96,7.99791
35,98,13.3971
36,2,1
36,4,1.02564
36,6,1.01695
36,8,1.02532
36,10,1.0303
36,12,1.05882
36,14,1.06475
36,16,1.08805
36,18,1.08939
36,20,1.09548
36,22,1.10046
36,24,1.11715
36,26,1.10811
36,28,1.12186
36,30,1.1505
36,32,1.17241
36,34,1.18935
36,36,1.21788
36,38,1.23545
36,40,1.24874
36,42,1.25359
36,44,1.28995
36,46,1.32096
36,48,1.33891
36,50,1.40361
36,52,1.42278
36,54,1.45353
36,56,1.47491
36,58,1.51557
36,60,1.55686
36,62,1.61489
36,64,1.67085
36,66,1.7614
36,68,1.84786
36,70,2.02296
36,72,2.25105
36,74,2.37042
36,76,2.49141
36,78,2.74775
36,80,3.03764
36,82,3.31334
36,84,3.70848
36,86,4.07351
36,88,4.41619
36,90,4.94649
36,92,5.35769
36,94,6.23586
36,96,8.23824
36,98,12.6735
37,2,1.05263
37,4,1.02564
37,6,1.0339
37,8,1.03797
37,10,1.0404
37,12,1.05882
37,14,1.06475
37,16,1.07547
37,18,1.0838
37,20,1.11558
37,22,1.14155
37,24,1.17573
37,26,1.21236
37,28,1.21147
37,30,1.24749
37,32,1.25392
37,34,1.25444
37,36,1.27095
37,38,1.27513
37,40,1.31658
37,42,1.33254
37,44,1.35845
37,46,1.43013
37,48,1.44561
37,50,1.49197
37,52,1.57915
37,54,1.59851
37,56,1.5914
37,58,1.70415
37,60,1.80769
37,62,1.94013
37,64,2.03762
37,66,2.11246
37,68,2.20975
37,70,2.32138
37,72,2.49651
37,74,2.57802
37,76,2.64729
37,78,2.86229
37,80,3.11041
37,82,3.29498
37,84,3.56631
37,86,3.77946
37,88,4.37286
37,90,5.3835
37,92,5.83969
37,94,7.35112
37,96,9.74399
37,98,11.9826
38,2,1
38,4,1
38,6,1.01695
38,8,1.01266
38,10,1.0202
38,12,1.05882
38,14,1.08633
38,16,1.08176
38,18,1.10615
38,20,1.12563
38,22,1.15982
38,24,1.17155
38,26,1.18919
38,28,1.19713
38,30,1.20736
38,32,1.23824
38,34,1.25148
38,36,1.28492
38,38,1.34127
38,40,1.3593
38,42,1.38278
38,44,1.39269
38,46,1.43668
38,48,1.51464
38,50,1.56024
38,52,1.63127
38,54,1.73978
38,56,1.75448
38,58,1.79758
38,60,1.88462
38,62,1.93689
38,64,2.09718
38,66,2.18693
38,68,2.29542
38,70,2.34003
38,72,2.37936
38,74,2.4559
38,76,2.51519
38,78,2.61647
38,80,2.83563
38,82,3.16524
38,84,3.35006
38,86,3.74329
38,88,4.04219
38,90,4.41249
38,92,5.05234
38,94,5.49413
38,96,6.06583
38,98,9.1607
39,2,1
39,4,1.02564
39,6,1.0339
39,8,1.05063
39,10,1.06061
39,12,1.07563
39,14,1.08633
39,16,1.08176
39,18,1.10615
39,20,1.10553
39,22,1.11872
39,24,1.12971
39,26,1.14286
39,28,1.14695
39,30,1.16722
39,32,1.18809
39,34,1.20414
39,36,1.22626
39,38,1.22487
39,40,1.27889
39,42,1.32057
39,44,1.33105
39,46,1.35808
39,48,1.38494
39,50,1.41165
39,52,1.43629
39,54,1.44238
39,56,1.4767
39,58,1.53979
39,60,1.59532
39,62,1.63592
39,64,1.69906
39,66,1.73556
39,68,1.77105
39,70,1.8264
39,72,1.95397
39,74,2.0597
39,76,2.11361
39,78,2.18919
39,80,2.33626
39,82,2.4541
39,84,2.6822
39,86,2.90548
39,88,3.57697
39,90,4.06466
39,92,4.83533
39,94,6.62967
39,96,8.45977
39,98,12.4811
40,2,1
40,4,1
40,6,1.0339
40,8,1.06329
40,10,1.06061
40,12,1.05882
40,14,1.05036
40,16,1.07547
40,18,1.07821
40,20,1.09548
40,22,1.10502
40,24,1.15063
40,26,1.1583
40,28,1.16846
40,30,1.17391
40,32,1.2069
40,34,1.23077
40,36,1.26816
40,38,1.28307
40,40,1.28894
40,42,1.32057
40,44,1.34703
40,46,1.38428
40,48,1.39749
40,50,1.40964
40,52,1.43243
40,54,1.47398
40,56,1.51075
40,58,1.52768
40,60,1.56689
40,62,1.6343
40,64,1.67868
40,66,1.73252
40,68,1.774
40,70,1.84218
40,72,1.95397
40,74,2.06513
40,76,2.11757
40,78,2.22909
40,80,2.35885
40,82,2.46022
40,84,2.70729
40,86,3.1762
40,88,3.61574
40,90,4.36232
40,92,4.74809
40,94,6.31377
40,96,9.32915
40,98,13.8956
41,2,1
41,4,1
41,6,1.0339
41,8,1.05063
41,10,1.06061
41,12,1.07563
41,14,1.07194
41,16,1.07547
41,18,1.07821
41,20,1.1206
41,22,1.12785
41,24,1.13808
41,26,1.13514
41,28,1.15412
41,30,1.16722
41,32,1.20376
41,34,1.19822
41,36,1.24022
41,38,1.25132
41,40,1.25126
41,42,1.27273
41,44,1.31735
41,46,1.3559
41,48,1.37657
41,50,1.41767
41,52,1.44981
41,54,1.50372
41,56,1.5233
41,58,1.56401
41,60,1.59699
41,62,1.64078
41,64,1.67712
41,66,1.7614
41,68,1.80502
41,70,1.85222
41,72,1.98605
41,74,2.26323
41,76,2.57596
41,78,2.85843
41,80,3.21957
41,82,3.31579
41,84,3.70131
41,86,3.83781
41,88,4.58039
41,90,5.19064
41,92,6.09706
41,94,7.19317
41,96,9.63532
41,98,13.086
42,2,1
42,4,1.02564
42,6,1.0339
42,8,1.02532
42,10,1.0303
42,12,1.06723
42,14,1.07914
42,16,1.08805
42,18,1.11173
42,20,1.1206
42,22,1.14155
42,24,1.15063
42,26,1.18147
42,28,1.1828
42,30,1.19064
42,32,1.19436
42,34,1.2071
42,36,1.22346
42,38,1.25132
42,40,1.29899
42,42,1.30861
42,44,1.30594
42,46,1.32314
42,48,1.33891
42,50,1.37751
42,52,1.40347
42,54,1.41264
42,56,1.41756
42,58,1.45675
42,60,1.47826
42,62,1.52589
42,64,1.58934
42,66,1.6307
42,68,1.68833
42,70,1.73745
42,72,1.80614
42,74,1.84396
42,76,1.89564
42,78,2.08623
42,80,2.30489
42,82,2.56793
42,84,2.65472
42,86,3.00117
42,88,3.21095
42,90,3.52397
42,92,4.15376
42,94,4.92423
42,96,6.82759
42,98,11.6929
43,2,1
43,4,1
43,6,1
43,8,1.01266
43,10,1.0303
43,12,1.07563
43,14,1.07194
43,16,1.09434
43,18,1.08939
43,20,1.11558
43,22,1.13242
43,24,1.17155
43,26,1.17375
43,28,1.16846
43,30,1.17726
43,32,1.18182
43,34,1.17456
43,36,1.2095
43,38,1.25397
43,40,1.29899
43,42,1.32057
43,44,1.379
43,46,1.44105
43,48,1.44561
43,50,1.54217
43,52,1.55212
43,54,1.5948
43,56,1.61111
43,58,1.66955
43,60,1.67726
43,62,1.69741
43,64,1.76019
43,66,1.83587
43,68,1.87149
43,70,1.90818
43,72,1.98884
43,74,2.11669
43,76,2.26552
43,78,2.37709
43,80,2.64743
43,82,2.78703
43,84,3.07168
43,86,3.5951
43,88,3.90764
43,90,4.84281
43,92,5.71974
43,94,8.33938
43,96,10.7691
43,98,13.7533
44,2,1.05263
44,4,1.02564
44,6,1.0339
44,8,1.05063
44,10,1.05051
44,12,1.05882
44,14,1.06475
44,16,1.06289
44,18,1.06704
44,20,1.1005
44,22,1.11872
44,24,1.15481
44,26,1.1583
44,28,1.17921
44,30,1.17391
44,32,1.21317
44,34,1.23077
44,36,1.26257
44,38,1.28571
44,40,1.29146
44,42,1.311
44,44,1.34018
44,46,1.34279
44,48,1.38075
44,50,1.39157
44,52,1.42278
44,54,1.44424
44,56,1.48029
44,58,1.49481
44,60,1.50669
44,62,1.53074
44,64,1.55329
44,66,1.60486
44,68,1.69719
44,70,1.73027
44,72,1.7629
44,74,1.80733
44,76,1.95112
44,78,2.0592
44,80,2.23714
44,82,2.4541
44,84,2.61888
44,86,2.74096
44,88,2.87343
44,90,3.09699
44,92,3.59106
44,94,4.42263
44,96,6.06165
44,98,8.22211
45,2,1
45,4,1.02564
45,6,1.01695
45,8,1.02532
45,10,1.07071
45,12,1.10084
45,14,1.1223
45,16,1.13836
45,18,1.12849
45,20,1.13065
45,22,1.13699
45,24,1.13389
45,26,1.15444
45,28,1.15771
45,30,1.17057
45,32,1.18809
45,34,1.21598
45,36,1.2514
45,38,1.24603
45,40,1.27889
45,42,1.31579
45,44,1.31963
45,46,1.34934
45,48,1.38285
45,50,1.43173
45,52,1.47683
45,54,1.54461
45,56,1.56093
45,58,1.57266
45,60,1.66221
45,62,1.7055
45,64,1.74451
45,66,1.8541
45,68,1.95421
45,70,2.06743
45,72,2.19386
45,74,2.42605
45,76,2.70806
45,78,2.91248
45,80,3.11418
45,82,3.49327
45,84,4.38949
45,86,4.89382
45,88,5.43672
45,90,5.85619
45,92,6.44602
45,94,7.9445
45,96,10.1296
45,98,12.1198
46,2,1.05263
46,4,1.05128
46,6,1.05085
46,8,1.07595
46,10,1.14141
46,12,1.12605
46,14,1.11511
46,16,1.10063
46,18,1.10056
46,20,1.10553
46,22,1.11416
46,24,1.12971
46,26,1.14672
46,28,1.17563
46,30,1.2107
46,32,1.2163
46,34,1.23669
46,36,1.26816
46,38,1.33598
46,40,1.33668
46,42,1.34211
46,44,1.36301
46,46,1.37773
46,48,1.38703
46,50,1.41767
46,52,1.48456
46,54,1.52045
46,56,1.57168
46,58,1.609
46,60,1.73244
46,62,1.77184
46,64,1.94357
46,66,1.95897
46,68,2.05022
46,70,2.07174
46,72,2.15342
46,74,2.23066
46,76,2.2893
46,78,2.33462
46,80,2.39523
46,82,2.7246
46,84,3.11589
46,86,3.43641
46,88,3.62828
46,90,3.91973
46,92,4.47983
46,94,4.99146
46,96,5.69801
46,98,7.33265
47,2,1
47,4,1.05128
47,6,1.05085
47,8,1.07595
47,10,1.10101
47,12,1.10084
47,14,1.1295
47,16,1.13208
47,18,1.13408
47,20,1.13568
47,22,1.13699
47,24,1.14226
47,26,1.17375
47,28,1.17204
47,30,1.1806
47,32,1.18809
47,34,1.19231
47,36,1.20391
47,38,1.23016
47,40,1.24623
47,42,1.28469
47,44,1.2968
47,46,1.33843
47,48,1.36402
47,50,1.40763
47,52,1.43243
47,54,1.48141
47,56,1.52509
47,58,1.5917
47,60,1.6087
47,62,1.64887
47,64,1.68025
47,66,1.76748
47,68,1.81093
47,70,1.86227
47,72,1.98187
47,74,2.06242
47,76,2.14531
47,78,2.23295
47,80,2.30615
47,82,2.57405
47,84,2.7049
47,86,3.01167
47,88,3.38769
47,90,4.03679
47,92,4.72192
47,94,5.24653
47,96,7.56008
47,98,11.6858
48,2,1
48,4,1
48,6,1
48,8,1.02532
48,10,1.0404
48,12,1.04202
48,14,1.04317
48,16,1.08176
48,18,1.09497
48,20,1.1407
48,22,1.19635
48,24,1.22594
48,26,1.21622
48,28,1.20072
48,30,1.19732
48,32,1.21003
48,34,1.24556
48,36,1.26257
48,38,1.30423
48,40,1.33668
48,42,1.38756
48,44,1.43151
48,46,1.47817
48,48,1.55649
48,50,1.58233
48,52,1.68533
48,54,1.74349
48,56,1.78136
48,58,1.86159
48,60,1.91639
48,62,1.97573
48,64,2
48,66,2.05015
48,68,2.32201
48,70,2.45911
48,72,2.56067
48,74,2.81004
48,76,3.15192
48,78,3.56371
48,80,3.91593
48,82,3.9694
48,84,4.21386
48,86,4.59743
48,88,4.9008
48,90,5.5942
48,92,6.11232
48,94,6.7492
48,96,8.04807
48,98,9.93449
49,2,1.05263
49,4,1.02564
49,6,1.0339
49,8,1.06329
49,10,1.05051
49,12,1.06723
49,14,1.07914
49,16,1.07547
49,18,1.0838
49,20,1.11055
49,22,1.14155
49,24,1.17155
49,26,1.18919
49,28,1.19713
49,30,1.23746
49,32,1.24765
49,34,1.28402
49,36,1.2905
49,38,1.2963
49,40,1.33166
49,42,1.32536
49,44,1.33562
49,46,1.38865
49,48,1.3954
49,50,1.41365
49,52,1.42278
49,54,1.46097
49,56,1.5233
49,58,1.59689
49,60,1.6204
49,62,1.69741
49,64,1.72414
49,66,1.75228
49,68,1.82127
49,70,1.97131
49,72,2.05439
49,74,2.16282
49,76,2.27345
49,78,2.51351
49,80,2.92848
49,82,3.1481
49,84,3.72521
49,86,4.06651
49,88,4.85633
49,90,5.52508
49,92,6.30207
49,94,7.36286
49,96,8.44096
49,98,12.044
50,2,1
50,4,1.02564
50,6,1.01695
50,8,1.03797
50,10,1.07071
50,12,1.06723
50,14,1.05755
50,16,1.06289
50,18,1.06145
50,20,1.08543
50,22,1.10502
50,24,1.10879
50,26,1.12355
50,28,1.1828
50,30,1.19732
50,32,1.22257
50,34,1.23077
50,36,1.23184
50,38,1.25397
50,40,1.28643
50,42,1.30861
50,44,1.34018
50,46,1.36463
50,48,1.40377
50,50,1.44578
50,52,1.51931
50,54,1.56134
50,56,1.62545
50,58,1.68166
50,60,1.6806
50,62,1.73139
50,64,1.79467
50,66,1.83435
50,68,1.90103
50,70,1.94405
50,72,1.9484
50,74,1.99186
50,76,2.08983
50,78,2.17503
50,80,2.40903
50,82,2.63035
50,84,2.90084
50,86,3.28005
50,88,3.67161
50,90,4.37012
50,92,4.88768
50,94,5.62006
50,96,6.70324
50,98,9.13818
51,2,1
51,4,1.05128
51,6,1.0339
51,8,1.03797
51,10,1.0303
51,12,1.04202
51,14,1.05036
51,16,1.06289
51,18,1.09497
51,20,1.11055
51,22,1.11872
51,24,1.12971
51,26,1.139
51,28,1.15054
51,30,1.17391
51,32,1.18182
51,34,1.19822
51,36,1.22346
51,38,1.23545
51,40,1.26633
51,42,1.30861
51,44,1.3516
51,46,1.41703
51,48,1.43933
51,50,1.47189
51,52,1.51737
51,54,1.58364
51,56,1.65054
51,58,1.7128
51,60,1.73077
51,62,1.83333
51,64,1.95925
51,66,2.04103
51,68,2.09306
51,70,2.1693
51,72,2.20642
51,74,2.44098
51,76,2.64993
51,78,2.87645
51,80,3.07528
51,82,3.31701
51,84,3.87336
51,86,4.05484
51,88,4.80616
51,90,5.29543
51,92,6.253
51,94,9.15048
51,96,12.5413
51,98,16.7308
52,2,1.05263
52,4,1.07692
52,6,1.08475
52,8,1.08861
52,10,1.07071
52,12,1.07563
52,14,1.08633
52,16,1.09434
52,18,1.11732
52,20,1.13568
52,22,1.13699
52,24,1.15481
52,26,1.15444
52,28,1.15054
52,30,1.16054
52,32,1.17868
52,34,1.20118
52,36,1.21788
52,38,1.24603
52,40,1.28643
52,42,1.32297
52,44,1.34018
52,46,1.36026
52,48,1.36611
52,50,1.3755
52,52,1.41892
52,54,1.49628
52,56,1.57527
52,58,1.65744
52,60,1.71405
52,62,1.80421
52,64,1.87618
52,66,1.95897
52,68,1.96898
52,70,1.9957
52,72,2.03208
52,74,2.08277
52,76,2.1321
52,78,2.18404
52,80,2.25721
52,82,2.44308
52,84,2.7037
52,86,3.32439
52,88,3.89168
52,90,5.233
52,92,7.05889
52,94,10.3757
52,96,13.5465
52,98,16.6633
53,2,1
53,4,1
53,6,1
53,8,1
53,10,1
53,12,1
53,14,1.03597
53,16,1.06289
53,18,1.0838
53,20,1.08543
53,22,1.12329
53,24,1.11297
53,26,1.13127
53,28,1.12545
53,30,1.13712
53,32,1.16301
53,34,1.17456
53,36,1.19832
53,38,1.22487
53,40,1.23116
53,42,1.25359
53,44,1.28311
53,46,1.31659
53,48,1.34519
53,50,1.37952
53,52,1.39768
53,54,1.45353
53,56,1.51254
53,58,1.55882
53,60,1.65719
53,62,1.69256
53,64,1.71473
53,66,1.769
53,68,1.80945
53,70,1.8637
53,72,1.93445
53,74,2
53,76,2.14531
53,78,2.25097
53,80,2.45295
53,82,2.68666
53,84,3.18877
53,86,3.4049
53,88,4.10376
53,90,4.68227
53,92,5.62268
53,94,6.5635
53,96,8.4535
53,98,11.6264
54,2,1
54,4,1
54,6,1.0339
54,8,1.03797
54,10,1.06061
54,12,1.05042
54,14,1.07914
54,16,1.06918
54,18,1.10056
54,20,1.09548
54,22,1.10502
54,24,1.12971
54,26,1.13514
54,28,1.1362
54,30,1.1505
54,32,1.18495
54,34,1.21598
54,36,1.22067
54,38,1.2328
54,40,1.24874
54,42,1.27273
54,44,1.31735
54,46,1.37991
54,48,1.43515
54,50,1.46787
54,52,1.48263
54,54,1.50186
54,56,1.52509
54,58,1.57266
54,60,1.60368
54,62,1.63269
54,64,1.67868
54,66,1.74468
54,68,1.81536
54,70,1.8924
54,72,1.97071
54,74,2.17232
54,76,2.30119
54,78,2.574
54,80,3.16688
54,82,3.50918
54,84,3.69415
54,86,4.11319
54,88,4.46978
54,90,5.22185
54,92,6.04144
54,94,7.42903
54,96,9.54963
54,98,11.0829
55,2,1
55,4,1
55,6,1
55,8,1.05063
55,10,1.05051
55,12,1.08403
55,14,1.10791
55,16,1.10063
55,18,1.10615
55,20,1.1005
55,22,1.11872
55,24,1.14644
55,26,1.15444
55,28,1.17563
55,30,1.16388
55,32,1.15987
55,34,1.16272
55,36,1.18994
55,38,1.19312
55,40,1.20352
55,42,1.23684
55,44,1.26941
55,46,1.28603
55,48,1.2887
55,50,1.32731
55,52,1.34942
55,54,1.38848
55,56,1.45161
55,58,1.47059
55,60,1.50502
55,62,1.53883
55,64,1.59091
55,66,1.66261
55,68,1.71787
55,70,1.74319
55,72,1.83821
55,74,1.92809
55,76,2.03435
55,78,2.15187
55,80,2.29611
55,82,2.44308
55,84,2.68339
55,86,2.98133
55,88,3.35576
55,90,3.77815
55,92,4.12868
55,94,4.59979
55,96,5.58934
55,98,6.72569
56,2,1
56,4,1
56,6,1.01695
56,8,1.01266
56,10,1.0101
56,12,1.02521
56,14,1.05036
56,16,1.07547
56,18,1.12849
56,20,1.15578
56,22,1.14612
56,24,1.15063
56,26,1.16988
56,28,1.16846
56,30,1.16722
56,32,1.18495
56,34,1.19527
56,36,1.2095
56,38,1.21958
56,40,1.23367
56,42,1.24163
56,44,1.25571
56,46,1.28821
56,48,1.32845
56,50,1.34739
56,52,1.37452
56,54,1.41822
56,56,1.45878
56,58,1.55709
56,60,1.62709
56,62,1.65049
56,64,1.75078
56,66,1.79635
56,68,1.88035
56,70,1.92683
56,72,1.96792
56,74,2
56,76,2.10172
56,78,2.31017
56,80,2.50941
56,82,2.5765
56,84,2.68459
56,86,2.89615
56,88,3.13227
56,90,3.66332
56,92,4.7241
56,94,5.86446
56,96,7.97388
56,98,10.1208
57,2,1
57,4,1
57,6,1.01695
57,8,1.01266
57,10,1.0303
57,12,1.04202
57,14,1.03597
57,16,1.04403
57,18,1.06145
57,20,1.0804
57,22,1.10502
57,24,1.14226
57,26,1.139
57,28,1.14695
57,30,1.17057
57,32,1.2163
57,34,1.23077
57,36,1.25419
57,38,1.25926
57,40,1.28392
57,42,1.29426
57,44,1.34018
57,46,1.38865
57,48,1.47699
57,50,1.48996
57,52,1.54054
57,54,1.58922
57,56,1.59857
57,58,1.63668
57,60,1.70067
57,62,1.78479
57,64,1.83856
57,66,1.88602
57,68,1.95864
57,70,2.02152
57,72,2.09763
57,74,2.22388
57,76,2.35667
57,78,2.48263
57,80,2.56211
57,82,2.77846
57,84,3.11828
57,86,3.67095
57,88,4.56328
57,90,5.45931
57,92,6.81025
57,94,8.64674
57,96,12.466
57,98,17.7769
58,2,1
58,4,1.02564
58,6,1.0339
58,8,1.05063
58,10,1.08081
58,12,1.09244
58,14,1.09353
58,16,1.08805
58,18,1.08939
58,20,1.1206
58,22,1.11872
58,24,1.12971
58,26,1.14286
58,28,1.15054
58,30,1.16388
58,32,1.17868
58,34,1.18935
58,36,1.18994
58,38,1.21164
58,40,1.22362
58,42,1.26794
58,44,1.29909
58,46,1.34061
58,48,1.35146
58,50,1.36345
58,52,1.42278
58,54,1.44981
58,56,1.53405
58,58,1.5692
58,60,1.63545
58,62,1.70712
58,64,1.76646
58,66,1.81155
58,68,1.8582
58,70,1.93544
58,72,2.02371
58,74,2.08548
58,76,2.19815
58,78,2.24968
58,80,2.36637
58,82,2.50306
58,84,2.66189
58,86,2.83314
58,88,2.94755
58,90,3.25753
58,92,3.62268
58,94,4.24653
58,96,5.22257
58,98,7.25179
59,2,1
59,4,1.02564
59,6,1.0339
59,8,1.06329
59,10,1.07071
59,12,1.09244
59,14,1.09353
59,16,1.1195
59,18,1.12291
59,20,1.1407
59,22,1.15068
59,24,1.15481
59,26,1.16988
59,28,1.1828
59,30,1.22742
59,32,1.23824
59,34,1.2426
59,36,1.24581
59,38,1.24603
59,40,1.26884
59,42,1.27512
59,44,1.3105
59,46,1.34061
59,48,1.36402
59,50,1.38353
59,52,1.43822
59,54,1.50186
59,56,1.59857
59,58,1.62457
59,60,1.68395
59,62,1.7233
59,64,1.77116
59,66,1.84347
59,68,1.92024
59,70,2.03874
59,72,2.14505
59,74,2.28901
59,76,2.36328
59,78,2.47233
59,80,2.72522
59,82,2.93758
59,84,3.0227
59,86,3.1797
59,88,3.49829
59,90,3.96433
59,92,5.26281
59,94,7.26467
59,96,11.465
59,98,16.0031
60,2,1
60,4,1
60,6,1.0339
60,8,1.05063
60,10,1.05051
60,12,1.05882
60,14,1.10791
60,16,1.12579
60,18,1.12291
60,20,1.1206
60,22,1.12329
60,24,1.14226
60,26,1.16988
60,28,1.2043
60,30,1.25753
60,32,1.27273
60,34,1.26923
60,36,1.2933
60,38,1.30159
60,40,1.32663
60,42,1.34211
60,44,1.40183
60,46,1.42576
60,48,1.46025
60,50,1.53012
60,52,1.55792
60,54,1.61524
60,56,1.67563
60,58,1.70934
60,60,1.73913
60,62,1.79612
60,64,1.86364
60,66,1.97872
60,68,2.03545
60,70,2.11047
60,72,2.22594
60,74,2.45319
60,76,2.55614
60,78,2.71171
60,80,2.86575
60,82,3.06732
60,84,3.40621
60,86,3.77246
60,88,4.16192
60,90,4.66332
60,92,5.3337
60,94,6.11953
60,96,7.23406
60,98,11.0665
61,2,1
61,4,1
61,6,1.0339
61,8,1.02532
61,10,1.0202
61,12,1.04202
61,14,1.04317
61,16,1.0566
61,18,1.06704
61,20,1.0804
61,22,1.10046
61,24,1.1046
61,26,1.10039
61,28,1.11111
61,30,1.1204
61,32,1.13166
61,34,1.13905
61,36,1.16201
61,38,1.16931
61,40,1.21357
61,42,1.2177
61,44,1.22146
61,46,1.22707
61,48,1.25941
61,50,1.29116
61,52,1.32432
61,54,1.37546
61,56,1.46595
61,58,1.49654
61,60,1.54013
61,62,1.56958
61,64,1.61912
61,66,1.68237
61,68,1.75185
61,70,1.82496
61,72,1.88982
61,74,1.96065
61,76,2.05945
61,78,2.17889
61,80,2.28607
61,82,2.41004
61,84,2.53286
61,86,2.71879
61,88,3.20981
61,90,3.83055
61,92,4.46129
61,94,6.60832
61,96,8.49425
61,98,11.7615
62,2,1
62,4,1.02564
62,6,1.01695
62,8,1.02532
62,10,1.0202
62,12,1.03361
62,14,1.05036
62,16,1.09434
62,18,1.11173
62,20,1.14573
62,22,1.13699
62,24,1.15063
62,26,1.18147
62,28,1.20789
62,30,1.23077
62,32,1.24138
62,34,1.24852
62,36,1.27654
62,38,1.31217
62,40,1.32412
62,42,1.3756
62,44,1.40868
62,46,1.44323
62,48,1.45397
62,50,1.47992
62,52,1.49807
62,54,1.52788
62,56,1.57168
62,58,1.58304
62,60,1.6204
62,62,1.68285
62,64,1.75705
62,66,1.80395
62,68,1.81241
62,70,1.89096
62,72,2.00139
62,74,2.13026
62,76,2.21929
62,78,2.43501
62,80,2.63237
62,82,2.81763
62,84,3.23059
62,86,3.54259
62,88,3.87343
62,90,4.47157
62,92,5.34351
62,94,7.55816
62,96,9.12017
62,98,10.6407
63,2,1
63,4,1.05128
63,6,1.05085
63,8,1.03797
63,10,1.0404
63,12,1.05042
63,14,1.07914
63,16,1.08176
63,18,1.0838
63,20,1.09045
63,22,1.09589
63,24,1.12134
63,26,1.139
63,28,1.14695
63,30,1.17057
63,32,1.16614
63,34,1.18047
63,36,1.18994
63,38,1.19577
63,40,1.21608
63,42,1.25359
63,44,1.26941
63,46,1.34279
63,48,1.40167
63,50,1.45382
63,52,1.49807
63,54,1.52788
63,56,1.5681
63,58,1.60035
63,60,1.60702
63,62,1.67638
63,64,1.73824
63,66,1.86474
63,68,1.95126
63,70,2.05739
63,72,2.13389
63,74,2.22388
63,76,2.49141
63,78,2.55985
63,80,2.81932
63,82,3.08446
63,84,3.46117
63,86,3.87048
63,88,4.48917
63,90,5.13378
63,92,5.42203
63,94,6.01387
63,96,7.1745
63,98,9.45957
64,2,1
